title,text,subject
Trump open to dropping healthcare provision in Senate tax bill: aide,"WASHINGTON (Reuters) - U.S. President Donald Trump would not insist on including repeal of an Obama-era health insurance mandate in a bill intended to enact the biggest overhaul of the tax code since the 1980s, a senior White House aide said on Sunday. The version of tax legislation put forward by Senate Republican leaders would remove a requirement in former President Barack Obama’s signature healthcare law that taxes Americans who decline to buy health insurance. “If we can repeal part of Obamacare as part of a tax bill ... that can pass, that’s great,” White House budget director Mick Mulvaney said on CNN’s “State of the Union” on Sunday. “If it becomes an impediment to getting the best tax bill we can, then we are OK with taking it out.” It was too soon to say whether eliminating the repeal of the so-called individual mandate would increase the bill’s chances of passing. The provision was not an impediment now, Mulvaney said. Republican senators who have been critical of the plan said that some middle-income taxpayers could see any benefits of the tax cuts wiped out by higher health insurance premiums if the repeal of the Obamacare mandate goes through. Among them was Senator Susan Collins, one of a handful of Republicans who voted in July to block a broader Republican attempt to dismantle the Affordable Care Act, commonly known as Obamacare. “I don’t think that provision should be in the bill. I hope the Senate will follow the lead of the House and strike it,” Collins said on CNN’s “State of the Union.” Republicans can only afford to lose two votes on the tax bill because of their slim 52-48 majority in the Senate. Getting rid of the mandate is one of Republican Trump’s main goals. He campaigned for president last year on a promise to repeal and replace Obamacare, but Congress has not agreed so far on how to do that. Another top Trump administration official, Treasury Secretary Steve Mnuchin, said the individual mandate “isn’t a bargaining chip.” “The president thinks we should get rid of it and I think we should get rid of it,” he told “Fox News Sunday.”  Mnuchin said the objective “right now” was to keep repeal of the mandate in the bill. “We are going to work with the Senate as we go through this. We are going to get something to the president to sign this year,” he said. The House of Representatives last week passed its tax bill. Republicans, who control both chambers of Congress, consider a tax bill critical to their party’s prospects in the 2018 U.S. congressional elections. Democrats call the Republican plan a giveaway to corporations and the rich. Trump had urged lawmakers to add repeal of the mandate to the tax bill, writing on Twitter last week that the provision was “unfair” and “highly unpopular.” The next day, Senate Majority Leader Mitch McConnell did just that. The mandate plays a critical role in Obamacare by requiring young, healthy people, who might otherwise go without coverage, to purchase insurance and help offset the costs of covering sicker and older Americans. The nonpartisan Congressional Budget Office has said that repealing the mandate would increase the number of Americans without health insurance by 13 million by 2027. Republican Senator Roy Blunt said he thought the Senate bill would pass with or without the individual mandate repeal. “It depends on where the votes are,” he told NBC’s “Meet the Press.” Appearing on several television shows, Collins said she also wanted the Senate to “skew more of the relief to middle-income taxpayers.” She advocated keeping the top tax rate of 39.6 percent for people who make $1 million or more a year, as the House does, as well as the deduction for state and local taxes. The corporate tax does not need to be cut so steeply to 20 percent, Collins said. A 22 percent rate would garner an additional $200 billion and allow the Senate to restore the deduction for state and local property taxes, she told ABC. Collins has emerged as a pivotal lawmaker in the tax debate, along with Republican Senators John McCain, Lisa Murkowski and Ron Johnson, all of whom are also on the fence or oppose the bill. The Senate bill needs work, Collins told ABC’s “This Week.”  “I want to see changes in that bill,” she said. “And I think there will be changes.” ",1
Obamacare mandate in U.S. Senate tax plan not bargaining chip: Mnuchin,"WASHINGTON (Reuters) - U.S. Treasury Secretary Steven Mnuchin said on Sunday the repeal of the Obamacare individual healthcare mandate was not a bargaining chip in negotiations over the Senate tax legislation. “This is all about getting this passed in the Senate. This isn’t a bargaining chip, the president thinks we should get rid of it and I think we should get rid of it,” Mnuchin said on Fox News Sunday. “It’s an unfair tax on poor people.” ",1
White House OK with removing Obamacare mandate repeal from Senate tax bill,"WASHINGTON (Reuters) - U.S. President Donald Trump would not object to removing a provision in a Senate Republican tax plan that would repeal the Obamacare mandate if it “becomes an impediment,” White House budget director Mick Mulvaney said on Sunday. Some Republican senators who have been critical of the plan warned that some middle-income taxpayers could see tax cuts wiped out by higher health insurance premiums if the repeal of the Affordable Care Act’s mandate goes through. “If we can repeal part of Obamacare as part of a tax bill ... that can pass, that’s great,” Mulvaney said on CNN’s “State of the Union” on Sunday. “If it becomes an impediment to getting the best tax bill we can, then we are OK with taking it out.” ",1
U.S. nuclear general says would resist 'illegal' Trump strike order,"WASHINGTON (Reuters) - The top U.S. nuclear commander said on Saturday that he would resist President Donald Trump if he ordered an “illegal” launch of nuclear weapons. Air Force General John Hyten, commander of the U.S. Strategic Command (STRATCOM), told an audience at the Halifax International Security Forum in Nova Scotia, Canada that he had given a lot of thought to what he would say if he received such an order. “I think some people think we’re stupid,” Hyten said in response to a question about such a scenario. “We’re not stupid people. We think about these things a lot. When you have this responsibility, how do you not think about it?” Hyten, who is responsible for overseeing the U.S. nuclear arsenal, explained the process that would follow such a command.  As head of STRATCOM “I provide advice to the president, he will tell me what to do,” he said in his remarks, retransmitted in a video posted on the forum’s Facebook page.  “And if it’s illegal, guess what’s going to happen? I’m going to say, ‘Mr. President, that’s illegal.’ And guess what he’s going to do? He’s going to say, ‘What would be legal?’ And we’ll come up with options, of a mix of capabilities to respond to whatever the situation is, and that’s the way it works. It’s not that complicated.” Hyten said running through scenarios of how to react in the event of an illegal order was standard practice, and added:   “If you execute an unlawful order, you will go to jail. You could go to jail for the rest of your life.” The Pentagon did not immediately respond to a request for comment on Hyten’s remarks. They came after questions by U.S. senators, including Democrats and Trump’s fellow Republicans, about Trump’s  authority to wage war, use nuclear weapons and enter into or end international agreements, amid concern that tensions over North Korea’s nuclear and missile programs could lead to hostilities. Trump has traded insults and threats with North Korea’s leader Kim Jong Un and threatened in his maiden United Nations address to “totally destroy” the country of 26 million people if it threatened the United States. Some senators want legislation to alter the nuclear authority of the U.S. president and a Senate committee on Tuesday held the first congressional hearing in more than four decades on the president’s authority to launch a nuclear strike. ",1
Cuban businesswomen seek Rubio meeting as U.S. policy bites,"HAVANA (Reuters) - An association of Cuban businesswomen has asked to meet with Republican Senator Marco Rubio of Florida to explain the impact on the country’s nascent private sector of rolling back a detente in U.S. relations. Rubio, a Cuban-American politician who advocates a “no contact” policy with the Communist-run island, has advised President Donald Trump on Cuba policy and welcomed his reversal of the Obama administration’s efforts at a rapprochement. “The current situation has us very worried and we would like to share our personal histories and perspective from Cuba,” the association, which represents women who own small businesses, said in a letter to Rubio last month. The entrepreneurs took advantage of an economic opening under President Raul Castro to build businesses, which they said took off as more Americans visited Cuba from 2015 in the wake of the detente. Now, they say those businesses are imploding. They would like Rubio, who was born in the United States and has never been to Cuba, to visit the Caribbean island and witness the impact of U.S. policy. “We want to invite him or part of his team to come and learn about Cuba, the Cubans here and our businesses,” said Niuris Higueras, owner of the Atelier restaurant in Havana, where she said business is down 60 percent from a year ago. The association said Rubio’s office had not responded to their letters but they would continue to seek a meeting.  His office did not respond to requests for comment. Rubio welcomed Trump’s announcement in June that he would reverse former President Barack Obama’s policies in Cuba until democracy was restored but he said this month that new restrictions on business and travel did not go far enough.   The entrepreneurs say they speak for much of Cuba’s private sector, which employs 600,000 of the island’s 11 million people.  “We began to have a lot of cancellations after President Trump in June made his statement ending Obama’s policy,” said Nidialys Acosta, who runs a business renting vintage U.S. automobiles, Nastalgicar. “People said they were scared and uncertain.” Julia de la Rosa, who runs a 10 room bed and breakfast, said rentals were down 20 percent in October and she expected a further decline as new U.S. regulations on individual travel kick in this month. The new rules limit individual travel, make group visits more onerous and ban Americans from doing business with or patronizing 180 Cuban military-run businesses and their products. “We are not asking for anything. Simply that they do not take from us the opportunity to keep working,” de la Rosa said. ",1
Trump adds five conservatives to list of possible Supreme Court picks,"WASHINGTON (Reuters) - In a move certain to please conservatives, President Donald Trump on Friday added five names to his list of candidates for a prospective U.S. Supreme Court vacancy as he presses ahead with a campaign to move the federal judiciary to the right. Two of them are appellate judges who were nominated by Trump earlier this year and confirmed by the Senate: Amy Coney Barrett and Kevin Newsom. Another, Brett Kavanaugh, sits on the U.S. Court of Appeals in Washington, long viewed as a stepping-stone to the high court.  The others were Britt Grant, a Georgia Supreme Court justice, and Patrick Wyrick, a Oklahoma Supreme Court justice. There is no current vacancy on the U.S. Supreme Court but three justices are 79 or older. During his presidential campaign last year, Trump identified 20 conservative candidates for the Supreme Court. Upon taking office, he named Neil Gorsuch to the court to replace the late Justice Antonin Scalia, restoring the Supreme Court’s conservative majority. Gorsuch was confirmed by the Senate in April and has established himself as one of the Supreme Court’s most conservative justices. Speaking at a Federalist Society conference of conservative legal advocates, White House Counsel Donald McGahn said Trump is “very committed” to appointing judges who are “committed originalists and textualists,” referring to a legal philosophy that relies on the actual wording of laws and the original meaning of the U.S. Constitution.  “They all have paper trails. They all are sitting judges. There is nothing unknown about them. What you see is what you get,” McGahn said. The five jurists, all with strong conservative credentials, were added to the list with input from conservative leaders, and should another seat on the court open up, Trump will nominate a candidate from the updated list of 25, the White House said. Leonard Leo, an advisor to the president on Supreme Court nominations, said Trump thought it was time to refresh the original list. “When you’re committed to picking from a list you want to make sure it’s as complete as possible,” Leo said in an interview. Kavanaugh, who was appointed to the federal bench in 2006 by Republican former President George W. Bush, served as a White House counsel under Bush and worked as an assistant to Kenneth Starr, the independent counsel who investigated Democratic former President Bill Clinton during the Monica Lewinsky scandal. Grant and Wyrick both joined state challenges to the Affordable Care Act, Democratic former President Barack Obama’s signature healthcare law, and Obama regulations aimed at reducing emissions from coal-burning power plants, said Carrie Severino, chief counsel of the Judicial Crisis Network, a conservative legal advocacy group.  The court currently consists of five conservatives and four liberals, with conservative Justice Anthony Kennedy sometimes joining with the liberals on high-profile issues such as gay rights and abortion. At 81, Kennedy is the second-oldest justice on the court behind liberal Ruth Bader Ginsburg, 84, and some former Kennedy clerks have said he is considering retirement. Liberal Justice Stephen Breyer is 79. Should any of those step down, Trump would get a historic opportunity to shape the court in a more conservative direction for decades to come. Supreme Court appointments are lifetime jobs. Conservatives criticize the federal judiciary as too liberal, and Attorney General Jeff Sessions at the same conference lashed out at “activist judges.” Trump already has taken steps to make the federal judiciary more conservative, with 14 judicial appointees already confirmed by the Senate and more in the pipeline. Catherine Glenn Foster, president of the anti-abortion advocacy group Americans United for Life, said she was pleased with the new selections. “From their known records they tend to be strong on recognizing the protections for life,” she said in an interview.  On Friday, Republican Alabama Governor Kay Ivey said she would support her party’s Senate candidate Roy Moore, who has been accused by several women of unwanted sexual contact, because of the importance of keeping the Senate under Republican control should another Supreme Court vacancy arise. ",1
"White House seeks $44 billion hurricane aid, far short of requests","WASHINGTON (Reuters) - The White House on Friday said it had asked Congress for $44 billion in supplemental disaster assistance to help those hurt by recent hurricanes that hit Puerto Rico, Texas, Florida and the U.S. Virgin Islands, far short of the aid some officials have called for. The White House said it expected to seek additional funds after a fuller analysis. U.S. Representative Frank Pallone and Senator Ron Wyden, both Democrats, called the request “a dereliction of duty by the Trump administration to American citizens in Puerto Rico and the U.S. Virgin Islands that need our help. “This woefully inadequate funding request does not provide the necessary resources required to properly respond to the ongoing humanitarian crisis,” they added. Puerto Rico Governor Ricardo Rossello asked for $94.4 billion to rebuild the U.S. territory’s infrastructure. Texas was seeking $61 billion and Florida had asked for $27 billion. The $44 billion would be in addition to about $50 billion Congress previously approved for hurricane and disaster relief. White House budget director Mick Mulvaney said in a letter to House Speaker Paul Ryan that the $44 billion “does not represent the final request” for assistance for the victims, especially in Puerto Rico and the Virgin Islands, where needs were still being assessed. “At this time, the administration is requesting an additional fiscal year 2018 funding in the amount of $44 billion and the necessary authorities to address ongoing recovery efforts,” Mulvaney said in the letter. The administration also wants Congress to approve new tax relief for victims of recent California wildfires, which mirror what Congress awarded recently to hurricane victims. The White House also wants to make houses of worship eligible for disaster relief funding. Senator John Cornyn of Texas, the No. 2 Republican in the chamber, on Thursday dismissed the latest request as “wholly inadequate” for his state. White House spokeswoman Sarah Sanders defended the request. “Up until this point Texas has not put any state dollars into this process. We feel strongly that they should step up and play a role and work with the federal government in this process. We did a thorough assessment and that was completed and this was the number that we put forward to Congress today,” she said. She said the new request “primarily addresses Texas and Florida Those storms took place ahead of Puerto Rico. The assessment for Puerto Rico hasn’t been completed yet. Once that’s done, we fully anticipate that there will be additional requests at that time.” ",1
Pro-trade Republicans get nervous that NAFTA talks could fail,"MEXICO CITY (Reuters) - Pro-trade Republicans in the U.S. Congress are growing worried that U.S. President Donald Trump may try to quit the NAFTA free trade deal entirely rather than negotiate a compromise that preserves its core benefits. As a fifth round of talks to modernize the North American Free Trade Agreement kicked off in Mexico on Friday, several Republicans interviewed by Reuters expressed concerns that tough U.S. demands, including a five-year sunset clause and a U.S.-specific content rule, will sink the talks and lead to the deal’s collapse. Business groups have warned of dire economic consequences, including millions of jobs lost as Mexican and Canadian tariffs snap back to their early 1990s levels.  “I think the administration is playing a pretty dangerous game with this sunset provision,” said Representative Charlie Dent, a moderate Republican from eastern Pennsylvania. He said putting NAFTA under threat of extinction every five years would make it difficult for companies in his district, ranging from chocolate giant Hershey Co to small family owned manufacturing firms, to invest in supply chains and manage global operations. Hershey operates candy plants in Monterrey and Guadalajara, Mexico. Some 74 House of Representatives members signed a letter this week opposing U.S. proposals on automotive rules of origin, which would require 50 percent U.S. content in NAFTA-built vehicles and 85 percent regional content. They warned that this would “eliminate the competitive advantages” that NAFTA brings to U.S. automakers or lead to a collapse of the trade pact. Representative Pete Sessions, a Texas Republican who has long been a supporter of free trade deals, said he disagreed with the Trump approach of “trying to beat someone” in the NAFTA talks. Texas is the largest U.S. exporting state with nearly half of its $231 billion in exports last year headed to Mexico and Canada, according to Commerce Department data. “We need to offer Mexico a fair deal. If we want them to take our cattle, we need to take their avocados,” Sessions said. Still, congressional apprehension about Trump’s stance is far from unanimous. The signers were largely Republicans, with no Democrats from auto-intensive states such as Michigan and Ohio signing. Some pro-labor Democrats have actually expressed support for U.S. Trade Representative Robert Lighthizer’s tough approach. “Some of those demands are in tune,” said Representative Bill Pascrell of New Jersey, the top Democrat on the House Ways and Means trade subcommittee. “We don’t want to blow it up, Republicans don’t want to blow it up. But we want substantial changes in the labor, the environmental, the currency, on how you come to an agreement when there’s a dispute, and on problems of origin.” Farm state Republicans are especially concerned that a collapse of NAFTA would lead to the loss of crucial export markets in Mexico and Canada for corn, beef and other products.  Senator Chuck Grassley of Iowa said Lighthizer in a recent meeting agreed that a withdrawal from NAFTA would be hard on U.S. agriculture, which has largely benefited from the trade pact. U.S. agricultural exports to Canada and Mexico quintupled to about $41 billion in 2016 from about $9 billion in 1993, the year before NAFTA went into effect, according to U.S. Commerce Department data. Grassley said, however, that Lighthizer’s approach was “taking everybody to the brink on these talks.” Other Republicans are taking a wait and see approach to the talks. Representative Frank Lucas of Oklahoma said he was willing to give Trump “the benefit of the doubt” on NAFTA talks, adding that farmers and ranchers in his rural district were strong Trump supporters in the 2016 election. “The president’s a practical fellow. When push comes to shove, he understands the base,” Lucas said. ",1
Alabama Senate election winner due to be certified in late December,"WASHINGTON (Reuters) - The outcome of Alabama’s Dec. 12 U.S. Senate election probably will not be certified until Dec. 26 at the earliest, a state official said on Friday, making it unlikely the race will affect major year-end legislation in Congress including Republican tax cuts. Republicans hold a slim 52-48 majority in the Senate. A victory by Democrat Doug Jones over Republican Roy Moore, who is facing sexual misconduct allegations, in the Alabama race would cut that margin to 51-49, making it harder for President Donald Trump’s party to win congressional passage of major legislation. Lawmakers are due to take up legislation on government funding and immigration in December and also will try to pass a sweeping Republican tax cut bill ahead the Dec. 25 Christmas holiday. If the Alabama result is not certified until after Christmas, Republicans would have more time to get their legislative goals accomplished regardless of the Alabama contest’s outcome. John Bennett, chief of staff for the Alabama secretary of state, said the state’s 67 counties face a Dec. 22 deadline for officially reporting election results, but some are likely to miss it. Bennett said that would push the process back until after Christmas, making Dec. 26 the earliest possible date for certification. Once certified election results are available, a new senator would be sworn in during an open session of the Senate, according to Senate officials. With the Senate scheduled to be out the last week of December, the next open session would not be until early January.  ",1
Trump starts paying his own legal bills on Russia probe: attorneys,"WASHINGTON (Reuters) - U.S. President Donald Trump has begun paying his own legal bills related to the Russia investigation and will no longer cover the costs using political donations to his re-election campaign or the Republican Party, his attorneys confirmed on Friday. Trump defense lawyer John Dowd said that following payments by the Republican National Committee, the president began paying the bills and now wants to make the party “even.” The RNC confirmed it is no longer paying the bills. The expenses cover personal lawyers representing Trump in special prosecutor Robert Mueller’s probe of possible collusion between the Trump campaign and Russia in last year’s election. Moscow has denied meddling in the election, and Trump has denied any collusion. The investigation has hounded Trump’s presidency. Mueller already has secured an indictment of Trump’s former campaign chief and another aide, while a third former adviser pleaded guilty. Attorney General Jeff Sessions has offered shifting accounts of his Russia contacts while he was a campaign adviser, including with Moscow’s former ambassador to the United States, Sergei Kislyak, and his knowledge of contacts between the campaign and Russian intermediaries. But Sessions made light of the investigation during a speech on Friday before a conservative lawyers’ group. “Is Ambassador Kislyak in the room? Before I get started here, any Russians?” Sessions said, prompting applause and laughter from the crowd at the Federalist Society event. “Anybody been to Russia? Got a cousin in Russia or something?” Special White House counsel Ty Cobb said the administration was working with others to establish a legal fund for current and former staffers. Dowd said White House counsel Don McGahn and campaign lawyer Ben Ginsberg of Jones Day are working to structure that fund, which would be subject to rules that prohibit staff from receiving gifts or pro bono legal service. The president is exempt from those rules, Dowd said. “The geniuses are working on it,” Dowd said. “If it passes muster with the tax lawyers and accountants, then it has to pass muster with the Office of Government Ethics.”  During former President Bill Clinton’s administration, private funds were raised to cover Clinton’s legal expenses related to the Whitewater investigation. Under former President George W. Bush, a legal fund was set up to help former Bush staffer Lewis “Scooter” Libby, but only after he had left White House employment. In August, Reuters first reported that the RNC was paying Trump’s legal bills, which amounted to more than $230,000 that month. The payments were made to Trump’s outside legal team, which includes Dowd.  Additionally, Trump’s re-election campaign paid more than $300,000 this year in bills to lawyers representing his son, Donald Trump Jr., according to public disclosures. The campaign did not respond to a request for comment on whether it will continue to pay for Trump Jr’s legal expenses.  The Federal Election Commission allows use of private campaign funds to pay legal bills arising from being a candidate or elected official.  While previous presidential campaigns have used these funds to pay for routine legal matters such as ballot access disputes and compliance requirements, Trump is the first president in the modern campaign finance era to use such funds on the costs of responding to a criminal probe, said election law experts. ",1
U.S. Senate candidate Moore's wife says 'he will not step down',"WASHINGTON (Reuters) - The wife of Republican U.S. Senate candidate Roy Moore of Alabama said on Friday her husband would not end his campaign in the wake of sexual misconduct allegations, dismissing reports about his past behavior toward some women as political attacks. “He will not step down,” Kayla Moore said at a news conference on the steps of the state capitol in Montgomery. “He will not stop fighting for the people of Alabama.” The former Alabama Supreme Court chief justice’s campaign has been in turmoil since the Washington Post published a story last week detailing the accounts of three women who claim Moore pursued them while they were teenagers and he was in his 30s. More women have since spoken out with allegations of their own.  Reuters has been unable to independently confirm any of the accusations. Before the allegations came to light, Moore was heavily favored to defeat Democrat Doug Jones in the special election next month. Two polls this week showed Moore now trailing Jones. Fox News released a poll on Thursday putting Jones ahead with 50 percent to 42 percent for Moore. But Moore’s embattled candidacy also got a boost on Thursday, when the Alabama Republican Party said it would continue to support him, putting it at odds with Republican leaders in Washington who want him to withdraw. Republican Alabama Governor Kay Ivey on Friday told reporters she would vote for Moore, emphasizing the importance of keeping Republican control of the U.S. Senate. Asked whether she believed the women accusing Moore of sexual improprieties or unwanted romantic overtures, Ivey said, “the timing is a little curious but at the same time I have no reason to disbelieve them.” The White House has said President Donald Trump finds the allegations troubling and believes Moore should step aside if they are true. White House legislative director Marc Short on Friday said Trump previously backed Moore’s opponent, Luther Strange, in the primary contest and that Moore’s explanations “so far have not been satisfactory.”      “At this point, we believe it is up to the people of Alabama to make a decision,” Short told CNN. “The president chose a different candidate.” During the 2016 presidential campaign, several women went public with accusations that Trump had in the past made unwanted sexual advances or inappropriate personal remarks about them. Trump denied the accusations, accused rival Democrats and the media of a smear campaign, and went on to be elected president. Kayla Moore noted that the Washington Post endorsed Hillary Clinton over Trump in last year’s election, accusing it of being part of a concerted effort to push back against anti-establishment conservative candidates. “All of the very same people who were attacking President Trump are also attacking us,” she said.   The Post’s editorial board, which endorsed Clinton, works separately from the reporters and editors who work on news stories, as is common at most newspapers. ",1
U.S. lawmakers seek more information from Trump son-in-law Kushner in Russia probe,"WASHINGTON (Reuters) - Jared Kushner’s lawyer failed to give the U.S. Senate Judiciary Committee documents President Donald Trump’s son-in-law and senior adviser received about a “Russian backdoor overture and dinner invite,” the committee’s leaders said on Thursday. In a letter to Kushner’s attorney, Abbe Lowell, Senators Chuck Grassley and Dianne Feinstein, the Judiciary Committee’s Republican chairman and top Democrat, listed the documents and emails among materials Lowell has failed to produce. Kushner, the letter said, also forwarded to an unidentified campaign adviser emails from September 2016 concerning Wikileaks, the whistleblower group that published emails U.S. intelligence agencies determined Russian military intelligence had hacked from Democratic Party accounts. “It appears that your search may have overlooked several documents,” the letter said of Lowell’s responses to three requests for materials related to the committee’s investigation on Russian interference in the 2016 presidential election. “Mr. Kushner and we have been responsive to all requests,” Lowell said in a statement. “We provided the Judiciary Committee with all relevant documents that had to do with Mr. Kushner’s calls, contacts or meetings with Russians during the campaign and transition, which was the request. We also informed the committee we will be open to responding to any additional requests and that we will continue to work with White House Counsel for any responsive documents from after the inauguration.” When asked about the letter, White House press secretary Sarah Huckabee Sanders referred reporters to Lowell. Trump denies any collusion between his campaign and Moscow. Russia denies a January report by three U.S. intelligence agencies that it conducted an influence operation to skew the 2016 presidential vote in favor of Trump over his Democratic rival, Hillary Clinton. Separately, the Wall Street Journal reported on Thursday that Special Counsel Robert Mueller’s team last month subpoenaed Trump’s campaign for documents containing specified Russian keywords from more than a dozen officials. According to the Journal, a person familiar with the matter said the campaign has been complying voluntarily with the request. Grassley’s and Feinstein’s letter to Lowell also specified keywords, including Clinton, WikiLeaks, hacking, and the names of four Russian banks. Kushner remains one person of interest to the investigations by Mueller and congressional committees, according to a source with knowledge of the probes. Among other things, investigators want to know if Kushner knew during the 2016 campaign that Russia was hacking Democratic emails in an effort to help Trump and whether he tried to create a secret back channel between the Trump White House and the Kremlin, said the source, speaking on condition of anonymity. Investigators also want to know if Kushner took part in or knew of any post-election efforts by Trump’s former national security adviser, Michael Flynn, or others to lift U.S. economic sanctions on Russia in exchange for financial investments or other business deals. A May 26 Reuters report quoted two sources who said Kushner and Flynn discussed with former Russian ambassador to Washington Sergey Kislyak creating a “back channel” between Trump and Russian President Vladimir Putin that would bypass the State Department and U.S. intelligence agencies. Flynn, a former Army general who led the Defense Intelligence Agency and later was a Trump campaign adviser, was fired in February as national security adviser after misleading Vice President Mike Pence about his conversations with Kislyak. The letter to Lowell also said he had failed to produce “communications with Sergei Millian, copied to Kushner.” Millian, who has used multiple aliases, is a Belarussian-born émigré who in 2006 helped incorporate the Russian-American Chamber of Commerce, which sponsored trips to Russia by U.S. businessmen. After a December 2011 trip arranged by the chamber and a quasi-governmental agency in Russia called Rossotrudnichestvo, FBI agents questioned participants about whether Russian spies had approached them during the visit, one of the travelers said. Millian, who met Trump on at least one occasion, has boasted of his ties to the former New York real estate developer and reality television star. He has denied being a Russian spy. ",1
Pass-through businesses to see cuts under tax plan: Steven Mnuchin,"WASHINGTON (Reuters) - The majority of small businesses and non-corporate enterprises known as “pass-throughs” would see a significant tax cut under the Republican tax plan, U.S. Treasury Secretary Steven Mnuchin said on Friday. “Ninety-eight percent of the number of pass-throughs have $500,000 or less of income ... those people will get substantial reductions,” Mnuchin said in a CNBC interview after a key Republican senator earlier this week objected to the current plan over the issue. On Thursday the House of Representatives approved a broad package of tax cuts.  ",1
